,column,value,Compound,Concentration (M)
5350,SNCA Trpl. + NAC,0.546778,SNCA Trpl. + NAC,0.0
5351,SNCA Trpl. + NAC,0.746187,SNCA Trpl. + NAC,0.0
5352,SNCA Trpl. + NAC,0.655769,SNCA Trpl. + NAC,0.0
5353,SNCA Trpl. + NAC,0.759521,SNCA Trpl. + NAC,0.0
5354,SNCA Trpl. + NAC,0.634397,SNCA Trpl. + NAC,0.0
5355,SNCA Trpl. + NAC,0.662361,SNCA Trpl. + NAC,0.0
5356,SNCA Trpl. + NAC,0.674955,SNCA Trpl. + NAC,0.0
5357,SNCA Trpl. + NAC,0.640215,SNCA Trpl. + NAC,0.0
5358,SNCA Trpl. + NAC,0.597338,SNCA Trpl. + NAC,0.0
5359,SNCA Trpl. + NAC,0.715644,SNCA Trpl. + NAC,0.0
5360,SNCA Trpl. + NAC,0.685933,SNCA Trpl. + NAC,0.0
5361,SNCA Trpl. + NAC,0.338792,SNCA Trpl. + NAC,0.0
5362,SNCA Trpl. + NAC,0.326126,SNCA Trpl. + NAC,0.0
5363,SNCA Trpl. + NAC,0.441638,SNCA Trpl. + NAC,0.0
5364,SNCA Trpl. + NAC,0.64624,SNCA Trpl. + NAC,0.0
5365,SNCA Trpl. + NAC,0.476041,SNCA Trpl. + NAC,0.0
5366,SNCA Trpl. + NAC,0.347557,SNCA Trpl. + NAC,0.0
5367,SNCA Trpl. + NAC,0.565081,SNCA Trpl. + NAC,0.0
5368,SNCA Trpl. + NAC,0.516065,SNCA Trpl. + NAC,0.0
5369,SNCA Trpl. + NAC,0.559711,SNCA Trpl. + NAC,0.0
5370,SNCA Trpl. + NAC,0.470826,SNCA Trpl. + NAC,0.0
5371,SNCA Trpl. + NAC,0.683944,SNCA Trpl. + NAC,0.0
5372,SNCA Trpl. + NAC,0.799484,SNCA Trpl. + NAC,0.0
5373,SNCA Trpl. + NAC,0.83063,SNCA Trpl. + NAC,0.0
5374,SNCA Trpl. + NAC,0.878184,SNCA Trpl. + NAC,0.0
5375,SNCA Trpl. + NAC,0.78073,SNCA Trpl. + NAC,0.0
5376,SNCA Trpl. + NAC,0.664552,SNCA Trpl. + NAC,0.0
5377,SNCA Trpl. + NAC,0.605901,SNCA Trpl. + NAC,0.0
5378,SNCA Trpl. + NAC,0.289756,SNCA Trpl. + NAC,0.0
5379,SNCA Trpl. + NAC,0.363034,SNCA Trpl. + NAC,0.0
5380,SNCA Trpl. + NAC,0.327901,SNCA Trpl. + NAC,0.0
5381,SNCA Trpl. + NAC,0.196316,SNCA Trpl. + NAC,0.0
5382,SNCA Trpl. + NAC,0.314301,SNCA Trpl. + NAC,0.0
5383,SNCA Trpl. + NAC,0.284898,SNCA Trpl. + NAC,0.0
5384,SNCA Trpl. + NAC,0.503046,SNCA Trpl. + NAC,0.0
5385,SNCA Trpl. + NAC,0.379032,SNCA Trpl. + NAC,0.0
5386,SNCA Trpl. + NAC,0.663485,SNCA Trpl. + NAC,0.0
5387,SNCA Trpl. + NAC,0.472965,SNCA Trpl. + NAC,0.0
5388,SNCA Trpl. + NAC,1.044265,SNCA Trpl. + NAC,0.0
5389,SNCA Trpl. + NAC,1.309195,SNCA Trpl. + NAC,0.0
5390,SNCA Trpl. + NAC,0.935345,SNCA Trpl. + NAC,0.0
5391,SNCA Trpl. + NAC,0.358918,SNCA Trpl. + NAC,0.0
5392,SNCA Trpl. + NAC,0.3807,SNCA Trpl. + NAC,0.0
5393,SNCA Trpl. + NAC,0.551825,SNCA Trpl. + NAC,0.0
5394,SNCA Trpl. + NAC,0.653584,SNCA Trpl. + NAC,0.0
5395,SNCA Trpl. + NAC,0.572609,SNCA Trpl. + NAC,0.0
5396,SNCA Trpl. + NAC,0.366043,SNCA Trpl. + NAC,0.0
5397,SNCA Trpl. + NAC,1.017209,SNCA Trpl. + NAC,0.0
5398,SNCA Trpl. + NAC,0.880539,SNCA Trpl. + NAC,0.0
5399,SNCA Trpl. + NAC,0.773944,SNCA Trpl. + NAC,0.0
5400,SNCA Trpl. + NAC,0.890692,SNCA Trpl. + NAC,0.0
5401,SNCA Trpl. + NAC,0.600816,SNCA Trpl. + NAC,0.0
5402,SNCA Trpl. + NAC,0.01354,SNCA Trpl. + NAC,0.0
5403,SNCA Trpl. + NAC,0.132386,SNCA Trpl. + NAC,0.0
5404,SNCA Trpl. + NAC,0.321112,SNCA Trpl. + NAC,0.0
5405,SNCA Trpl. + NAC,0.684662,SNCA Trpl. + NAC,0.0
5406,SNCA Trpl. + NAC,0.479749,SNCA Trpl. + NAC,0.0
5407,SNCA Trpl. + NAC,0.733743,SNCA Trpl. + NAC,0.0
5408,SNCA Trpl. + NAC,1.808661,SNCA Trpl. + NAC,0.0
5409,SNCA Trpl. + NAC,0.224236,SNCA Trpl. + NAC,0.0
5410,SNCA Trpl. + NAC,0.504443,SNCA Trpl. + NAC,0.0
5411,SNCA Trpl. + NAC,0.192989,SNCA Trpl. + NAC,0.0
5412,SNCA Trpl. + NAC,0.401812,SNCA Trpl. + NAC,0.0
5413,SNCA Trpl. + NAC,-0.35204,SNCA Trpl. + NAC,0.0
5414,SNCA Trpl. + NAC,0.415,SNCA Trpl. + NAC,0.0
5415,SNCA Trpl. + NAC,0.231625,SNCA Trpl. + NAC,0.0
5416,SNCA Trpl. + NAC,-0.37822,SNCA Trpl. + NAC,0.0
5417,SNCA Trpl. + NAC,0.022781,SNCA Trpl. + NAC,0.0
5418,SNCA Trpl. + NAC,0.379086,SNCA Trpl. + NAC,0.0
5419,SNCA Trpl. + NAC,0.078287,SNCA Trpl. + NAC,0.0
5420,SNCA Trpl. + NAC,0.080568,SNCA Trpl. + NAC,0.0
5421,SNCA Trpl. + NAC,0.178867,SNCA Trpl. + NAC,0.0
5422,SNCA Trpl. + NAC,0.059274,SNCA Trpl. + NAC,0.0
5423,SNCA Trpl. + NAC,0.192966,SNCA Trpl. + NAC,0.0
5424,SNCA Trpl. + NAC,0.546778,SNCA Trpl. + NAC,0.0
5425,SNCA Trpl. + NAC,0.746187,SNCA Trpl. + NAC,0.0
5426,SNCA Trpl. + NAC,0.655769,SNCA Trpl. + NAC,0.0
5427,SNCA Trpl. + NAC,0.759521,SNCA Trpl. + NAC,0.0
5428,SNCA Trpl. + NAC,0.634397,SNCA Trpl. + NAC,0.0
5429,SNCA Trpl. + NAC,0.662361,SNCA Trpl. + NAC,0.0
5430,SNCA Trpl. + NAC,0.674955,SNCA Trpl. + NAC,0.0
5431,SNCA Trpl. + NAC,0.640215,SNCA Trpl. + NAC,0.0
5432,SNCA Trpl. + NAC,0.597338,SNCA Trpl. + NAC,0.0
5433,SNCA Trpl. + NAC,0.715644,SNCA Trpl. + NAC,0.0
5434,SNCA Trpl. + NAC,0.685933,SNCA Trpl. + NAC,0.0
5435,SNCA Trpl. + NAC,0.338792,SNCA Trpl. + NAC,0.0
5436,SNCA Trpl. + NAC,0.326126,SNCA Trpl. + NAC,0.0
5437,SNCA Trpl. + NAC,0.441638,SNCA Trpl. + NAC,0.0
5438,SNCA Trpl. + NAC,0.64624,SNCA Trpl. + NAC,0.0
5439,SNCA Trpl. + NAC,0.476041,SNCA Trpl. + NAC,0.0
5440,SNCA Trpl. + NAC,0.347557,SNCA Trpl. + NAC,0.0
5441,SNCA Trpl. + NAC,0.565081,SNCA Trpl. + NAC,0.0
5442,SNCA Trpl. + NAC,0.516065,SNCA Trpl. + NAC,0.0
5443,SNCA Trpl. + NAC,0.559711,SNCA Trpl. + NAC,0.0
5444,SNCA Trpl. + NAC,0.470826,SNCA Trpl. + NAC,0.0
5445,SNCA Trpl. + NAC,0.683944,SNCA Trpl. + NAC,0.0
5446,SNCA Trpl. + NAC,0.799484,SNCA Trpl. + NAC,0.0
5447,SNCA Trpl. + NAC,0.83063,SNCA Trpl. + NAC,0.0
5448,SNCA Trpl. + NAC,0.878184,SNCA Trpl. + NAC,0.0
5449,SNCA Trpl. + NAC,0.78073,SNCA Trpl. + NAC,0.0
5450,SNCA Trpl. + NAC,0.664552,SNCA Trpl. + NAC,0.0
5451,SNCA Trpl. + NAC,0.605901,SNCA Trpl. + NAC,0.0
5452,SNCA Trpl. + NAC,0.289756,SNCA Trpl. + NAC,0.0
5453,SNCA Trpl. + NAC,0.363034,SNCA Trpl. + NAC,0.0
5454,SNCA Trpl. + NAC,0.327901,SNCA Trpl. + NAC,0.0
5455,SNCA Trpl. + NAC,0.196316,SNCA Trpl. + NAC,0.0
5456,SNCA Trpl. + NAC,0.314301,SNCA Trpl. + NAC,0.0
5457,SNCA Trpl. + NAC,0.284898,SNCA Trpl. + NAC,0.0
5458,SNCA Trpl. + NAC,0.503046,SNCA Trpl. + NAC,0.0
5459,SNCA Trpl. + NAC,0.379032,SNCA Trpl. + NAC,0.0
5460,SNCA Trpl. + NAC,0.663485,SNCA Trpl. + NAC,0.0
5461,SNCA Trpl. + NAC,0.472965,SNCA Trpl. + NAC,0.0
5462,SNCA Trpl. + NAC,1.044265,SNCA Trpl. + NAC,0.0
5463,SNCA Trpl. + NAC,1.309195,SNCA Trpl. + NAC,0.0
5464,SNCA Trpl. + NAC,0.935345,SNCA Trpl. + NAC,0.0
5465,SNCA Trpl. + NAC,0.358918,SNCA Trpl. + NAC,0.0
5466,SNCA Trpl. + NAC,0.3807,SNCA Trpl. + NAC,0.0
5467,SNCA Trpl. + NAC,0.551825,SNCA Trpl. + NAC,0.0
5468,SNCA Trpl. + NAC,0.653584,SNCA Trpl. + NAC,0.0
5469,SNCA Trpl. + NAC,0.572609,SNCA Trpl. + NAC,0.0
5470,SNCA Trpl. + NAC,0.366043,SNCA Trpl. + NAC,0.0
5471,SNCA Trpl. + NAC,1.017209,SNCA Trpl. + NAC,0.0
5472,SNCA Trpl. + NAC,0.880539,SNCA Trpl. + NAC,0.0
5473,SNCA Trpl. + NAC,0.773944,SNCA Trpl. + NAC,0.0
5474,SNCA Trpl. + NAC,0.890692,SNCA Trpl. + NAC,0.0
5475,SNCA Trpl. + NAC,0.600816,SNCA Trpl. + NAC,0.0
5476,SNCA Trpl. + NAC,0.01354,SNCA Trpl. + NAC,0.0
5477,SNCA Trpl. + NAC,0.132386,SNCA Trpl. + NAC,0.0
5478,SNCA Trpl. + NAC,0.321112,SNCA Trpl. + NAC,0.0
5479,SNCA Trpl. + NAC,0.684662,SNCA Trpl. + NAC,0.0
5480,SNCA Trpl. + NAC,0.479749,SNCA Trpl. + NAC,0.0
5481,SNCA Trpl. + NAC,0.733743,SNCA Trpl. + NAC,0.0
5482,SNCA Trpl. + NAC,1.808661,SNCA Trpl. + NAC,0.0
5483,SNCA Trpl. + NAC,0.224236,SNCA Trpl. + NAC,0.0
5484,SNCA Trpl. + NAC,0.504443,SNCA Trpl. + NAC,0.0
5485,SNCA Trpl. + NAC,0.192989,SNCA Trpl. + NAC,0.0
5486,SNCA Trpl. + NAC,0.401812,SNCA Trpl. + NAC,0.0
5487,SNCA Trpl. + NAC,-0.35204,SNCA Trpl. + NAC,0.0
5488,SNCA Trpl. + NAC,0.415,SNCA Trpl. + NAC,0.0
5489,SNCA Trpl. + NAC,0.231625,SNCA Trpl. + NAC,0.0
5490,SNCA Trpl. + NAC,-0.37822,SNCA Trpl. + NAC,0.0
5491,SNCA Trpl. + NAC,0.022781,SNCA Trpl. + NAC,0.0
5492,SNCA Trpl. + NAC,0.379086,SNCA Trpl. + NAC,0.0
5493,SNCA Trpl. + NAC,0.078287,SNCA Trpl. + NAC,0.0
5494,SNCA Trpl. + NAC,0.080568,SNCA Trpl. + NAC,0.0
5495,SNCA Trpl. + NAC,0.178867,SNCA Trpl. + NAC,0.0
5496,SNCA Trpl. + NAC,0.059274,SNCA Trpl. + NAC,0.0
5497,SNCA Trpl. + NAC,0.192966,SNCA Trpl. + NAC,0.0
5498,SNCA Trpl. + NAC,0.546778,SNCA Trpl. + NAC,0.0
5499,SNCA Trpl. + NAC,0.746187,SNCA Trpl. + NAC,0.0
5500,SNCA Trpl. + NAC,0.655769,SNCA Trpl. + NAC,0.0
5501,SNCA Trpl. + NAC,0.759521,SNCA Trpl. + NAC,0.0
5502,SNCA Trpl. + NAC,0.634397,SNCA Trpl. + NAC,0.0
5503,SNCA Trpl. + NAC,0.662361,SNCA Trpl. + NAC,0.0
5504,SNCA Trpl. + NAC,0.674955,SNCA Trpl. + NAC,0.0
5505,SNCA Trpl. + NAC,0.640215,SNCA Trpl. + NAC,0.0
5506,SNCA Trpl. + NAC,0.597338,SNCA Trpl. + NAC,0.0
5507,SNCA Trpl. + NAC,0.715644,SNCA Trpl. + NAC,0.0
5508,SNCA Trpl. + NAC,0.685933,SNCA Trpl. + NAC,0.0
5509,SNCA Trpl. + NAC,0.338792,SNCA Trpl. + NAC,0.0
5510,SNCA Trpl. + NAC,0.326126,SNCA Trpl. + NAC,0.0
5511,SNCA Trpl. + NAC,0.441638,SNCA Trpl. + NAC,0.0
5512,SNCA Trpl. + NAC,0.64624,SNCA Trpl. + NAC,0.0
5513,SNCA Trpl. + NAC,0.476041,SNCA Trpl. + NAC,0.0
5514,SNCA Trpl. + NAC,0.347557,SNCA Trpl. + NAC,0.0
5515,SNCA Trpl. + NAC,0.565081,SNCA Trpl. + NAC,0.0
5516,SNCA Trpl. + NAC,0.516065,SNCA Trpl. + NAC,0.0
5517,SNCA Trpl. + NAC,0.559711,SNCA Trpl. + NAC,0.0
5518,SNCA Trpl. + NAC,0.470826,SNCA Trpl. + NAC,0.0
5519,SNCA Trpl. + NAC,0.683944,SNCA Trpl. + NAC,0.0
5520,SNCA Trpl. + NAC,0.799484,SNCA Trpl. + NAC,0.0
5521,SNCA Trpl. + NAC,0.83063,SNCA Trpl. + NAC,0.0
5522,SNCA Trpl. + NAC,0.878184,SNCA Trpl. + NAC,0.0
5523,SNCA Trpl. + NAC,0.78073,SNCA Trpl. + NAC,0.0
5524,SNCA Trpl. + NAC,0.664552,SNCA Trpl. + NAC,0.0
5525,SNCA Trpl. + NAC,0.605901,SNCA Trpl. + NAC,0.0
5526,SNCA Trpl. + NAC,0.289756,SNCA Trpl. + NAC,0.0
5527,SNCA Trpl. + NAC,0.363034,SNCA Trpl. + NAC,0.0
5528,SNCA Trpl. + NAC,0.327901,SNCA Trpl. + NAC,0.0
5529,SNCA Trpl. + NAC,0.196316,SNCA Trpl. + NAC,0.0
5530,SNCA Trpl. + NAC,0.314301,SNCA Trpl. + NAC,0.0
5531,SNCA Trpl. + NAC,0.284898,SNCA Trpl. + NAC,0.0
5532,SNCA Trpl. + NAC,0.503046,SNCA Trpl. + NAC,0.0
5533,SNCA Trpl. + NAC,0.379032,SNCA Trpl. + NAC,0.0
5534,SNCA Trpl. + NAC,0.663485,SNCA Trpl. + NAC,0.0
5535,SNCA Trpl. + NAC,0.472965,SNCA Trpl. + NAC,0.0
5536,SNCA Trpl. + NAC,1.044265,SNCA Trpl. + NAC,0.0
5537,SNCA Trpl. + NAC,1.309195,SNCA Trpl. + NAC,0.0
5538,SNCA Trpl. + NAC,0.935345,SNCA Trpl. + NAC,0.0
5539,SNCA Trpl. + NAC,0.358918,SNCA Trpl. + NAC,0.0
5540,SNCA Trpl. + NAC,0.3807,SNCA Trpl. + NAC,0.0
5541,SNCA Trpl. + NAC,0.551825,SNCA Trpl. + NAC,0.0
5542,SNCA Trpl. + NAC,0.653584,SNCA Trpl. + NAC,0.0
5543,SNCA Trpl. + NAC,0.572609,SNCA Trpl. + NAC,0.0
5544,SNCA Trpl. + NAC,0.366043,SNCA Trpl. + NAC,0.0
5545,SNCA Trpl. + NAC,1.017209,SNCA Trpl. + NAC,0.0
5546,SNCA Trpl. + NAC,0.880539,SNCA Trpl. + NAC,0.0
5547,SNCA Trpl. + NAC,0.773944,SNCA Trpl. + NAC,0.0
5548,SNCA Trpl. + NAC,0.890692,SNCA Trpl. + NAC,0.0
5549,SNCA Trpl. + NAC,0.600816,SNCA Trpl. + NAC,0.0
5550,SNCA Trpl. + NAC,0.01354,SNCA Trpl. + NAC,0.0
5551,SNCA Trpl. + NAC,0.132386,SNCA Trpl. + NAC,0.0
5552,SNCA Trpl. + NAC,0.321112,SNCA Trpl. + NAC,0.0
5553,SNCA Trpl. + NAC,0.684662,SNCA Trpl. + NAC,0.0
5554,SNCA Trpl. + NAC,0.479749,SNCA Trpl. + NAC,0.0
5555,SNCA Trpl. + NAC,0.733743,SNCA Trpl. + NAC,0.0
5556,SNCA Trpl. + NAC,1.808661,SNCA Trpl. + NAC,0.0
5557,SNCA Trpl. + NAC,0.224236,SNCA Trpl. + NAC,0.0
5558,SNCA Trpl. + NAC,0.504443,SNCA Trpl. + NAC,0.0
5559,SNCA Trpl. + NAC,0.192989,SNCA Trpl. + NAC,0.0
5560,SNCA Trpl. + NAC,0.401812,SNCA Trpl. + NAC,0.0
5561,SNCA Trpl. + NAC,-0.35204,SNCA Trpl. + NAC,0.0
5562,SNCA Trpl. + NAC,0.415,SNCA Trpl. + NAC,0.0
5563,SNCA Trpl. + NAC,0.231625,SNCA Trpl. + NAC,0.0
5564,SNCA Trpl. + NAC,-0.37822,SNCA Trpl. + NAC,0.0
5565,SNCA Trpl. + NAC,0.022781,SNCA Trpl. + NAC,0.0
5566,SNCA Trpl. + NAC,0.379086,SNCA Trpl. + NAC,0.0
5567,SNCA Trpl. + NAC,0.078287,SNCA Trpl. + NAC,0.0
5568,SNCA Trpl. + NAC,0.080568,SNCA Trpl. + NAC,0.0
5569,SNCA Trpl. + NAC,0.178867,SNCA Trpl. + NAC,0.0
5570,SNCA Trpl. + NAC,0.059274,SNCA Trpl. + NAC,0.0
5571,SNCA Trpl. + NAC,0.192966,SNCA Trpl. + NAC,0.0
5572,SNCA Trpl. + NAC,0.546778,SNCA Trpl. + NAC,0.0
5573,SNCA Trpl. + NAC,0.746187,SNCA Trpl. + NAC,0.0
5574,SNCA Trpl. + NAC,0.655769,SNCA Trpl. + NAC,0.0
5575,SNCA Trpl. + NAC,0.759521,SNCA Trpl. + NAC,0.0
5576,SNCA Trpl. + NAC,0.634397,SNCA Trpl. + NAC,0.0
5577,SNCA Trpl. + NAC,0.662361,SNCA Trpl. + NAC,0.0
5578,SNCA Trpl. + NAC,0.674955,SNCA Trpl. + NAC,0.0
5579,SNCA Trpl. + NAC,0.640215,SNCA Trpl. + NAC,0.0
5580,SNCA Trpl. + NAC,0.597338,SNCA Trpl. + NAC,0.0
5581,SNCA Trpl. + NAC,0.715644,SNCA Trpl. + NAC,0.0
5582,SNCA Trpl. + NAC,0.685933,SNCA Trpl. + NAC,0.0
5583,SNCA Trpl. + NAC,0.338792,SNCA Trpl. + NAC,0.0
5584,SNCA Trpl. + NAC,0.326126,SNCA Trpl. + NAC,0.0
5585,SNCA Trpl. + NAC,0.441638,SNCA Trpl. + NAC,0.0
5586,SNCA Trpl. + NAC,0.64624,SNCA Trpl. + NAC,0.0
5587,SNCA Trpl. + NAC,0.476041,SNCA Trpl. + NAC,0.0
5588,SNCA Trpl. + NAC,0.347557,SNCA Trpl. + NAC,0.0
5589,SNCA Trpl. + NAC,0.565081,SNCA Trpl. + NAC,0.0
5590,SNCA Trpl. + NAC,0.516065,SNCA Trpl. + NAC,0.0
5591,SNCA Trpl. + NAC,0.559711,SNCA Trpl. + NAC,0.0
5592,SNCA Trpl. + NAC,0.470826,SNCA Trpl. + NAC,0.0
5593,SNCA Trpl. + NAC,0.683944,SNCA Trpl. + NAC,0.0
5594,SNCA Trpl. + NAC,0.799484,SNCA Trpl. + NAC,0.0
5595,SNCA Trpl. + NAC,0.83063,SNCA Trpl. + NAC,0.0
5596,SNCA Trpl. + NAC,0.878184,SNCA Trpl. + NAC,0.0
5597,SNCA Trpl. + NAC,0.78073,SNCA Trpl. + NAC,0.0
5598,SNCA Trpl. + NAC,0.664552,SNCA Trpl. + NAC,0.0
5599,SNCA Trpl. + NAC,0.605901,SNCA Trpl. + NAC,0.0
5600,SNCA Trpl. + NAC,0.289756,SNCA Trpl. + NAC,0.0
5601,SNCA Trpl. + NAC,0.363034,SNCA Trpl. + NAC,0.0
5602,SNCA Trpl. + NAC,0.327901,SNCA Trpl. + NAC,0.0
5603,SNCA Trpl. + NAC,0.196316,SNCA Trpl. + NAC,0.0
5604,SNCA Trpl. + NAC,0.314301,SNCA Trpl. + NAC,0.0
5605,SNCA Trpl. + NAC,0.284898,SNCA Trpl. + NAC,0.0
5606,SNCA Trpl. + NAC,0.503046,SNCA Trpl. + NAC,0.0
5607,SNCA Trpl. + NAC,0.379032,SNCA Trpl. + NAC,0.0
5608,SNCA Trpl. + NAC,0.663485,SNCA Trpl. + NAC,0.0
5609,SNCA Trpl. + NAC,0.472965,SNCA Trpl. + NAC,0.0
5610,SNCA Trpl. + NAC,1.044265,SNCA Trpl. + NAC,0.0
5611,SNCA Trpl. + NAC,1.309195,SNCA Trpl. + NAC,0.0
5612,SNCA Trpl. + NAC,0.935345,SNCA Trpl. + NAC,0.0
5613,SNCA Trpl. + NAC,0.358918,SNCA Trpl. + NAC,0.0
5614,SNCA Trpl. + NAC,0.3807,SNCA Trpl. + NAC,0.0
5615,SNCA Trpl. + NAC,0.551825,SNCA Trpl. + NAC,0.0
5616,SNCA Trpl. + NAC,0.653584,SNCA Trpl. + NAC,0.0
5617,SNCA Trpl. + NAC,0.572609,SNCA Trpl. + NAC,0.0
5618,SNCA Trpl. + NAC,0.366043,SNCA Trpl. + NAC,0.0
5619,SNCA Trpl. + NAC,1.017209,SNCA Trpl. + NAC,0.0
5620,SNCA Trpl. + NAC,0.880539,SNCA Trpl. + NAC,0.0
5621,SNCA Trpl. + NAC,0.773944,SNCA Trpl. + NAC,0.0
5622,SNCA Trpl. + NAC,0.890692,SNCA Trpl. + NAC,0.0
5623,SNCA Trpl. + NAC,0.600816,SNCA Trpl. + NAC,0.0
5624,SNCA Trpl. + NAC,0.01354,SNCA Trpl. + NAC,0.0
5625,SNCA Trpl. + NAC,0.132386,SNCA Trpl. + NAC,0.0
5626,SNCA Trpl. + NAC,0.321112,SNCA Trpl. + NAC,0.0
5627,SNCA Trpl. + NAC,0.684662,SNCA Trpl. + NAC,0.0
5628,SNCA Trpl. + NAC,0.479749,SNCA Trpl. + NAC,0.0
5629,SNCA Trpl. + NAC,0.733743,SNCA Trpl. + NAC,0.0
5630,SNCA Trpl. + NAC,1.808661,SNCA Trpl. + NAC,0.0
5631,SNCA Trpl. + NAC,0.224236,SNCA Trpl. + NAC,0.0
5632,SNCA Trpl. + NAC,0.504443,SNCA Trpl. + NAC,0.0
5633,SNCA Trpl. + NAC,0.192989,SNCA Trpl. + NAC,0.0
5634,SNCA Trpl. + NAC,0.401812,SNCA Trpl. + NAC,0.0
5635,SNCA Trpl. + NAC,-0.35204,SNCA Trpl. + NAC,0.0
5636,SNCA Trpl. + NAC,0.415,SNCA Trpl. + NAC,0.0
5637,SNCA Trpl. + NAC,0.231625,SNCA Trpl. + NAC,0.0
5638,SNCA Trpl. + NAC,-0.37822,SNCA Trpl. + NAC,0.0
5639,SNCA Trpl. + NAC,0.022781,SNCA Trpl. + NAC,0.0
5640,SNCA Trpl. + NAC,0.379086,SNCA Trpl. + NAC,0.0
5641,SNCA Trpl. + NAC,0.078287,SNCA Trpl. + NAC,0.0
5642,SNCA Trpl. + NAC,0.080568,SNCA Trpl. + NAC,0.0
5643,SNCA Trpl. + NAC,0.178867,SNCA Trpl. + NAC,0.0
5644,SNCA Trpl. + NAC,0.059274,SNCA Trpl. + NAC,0.0
5645,SNCA Trpl. + NAC,0.192966,SNCA Trpl. + NAC,0.0
5646,SNCA Trpl. + NAC,0.546778,SNCA Trpl. + NAC,0.0
5647,SNCA Trpl. + NAC,0.746187,SNCA Trpl. + NAC,0.0
5648,SNCA Trpl. + NAC,0.655769,SNCA Trpl. + NAC,0.0
5649,SNCA Trpl. + NAC,0.759521,SNCA Trpl. + NAC,0.0
5650,SNCA Trpl. + NAC,0.634397,SNCA Trpl. + NAC,0.0
5651,SNCA Trpl. + NAC,0.662361,SNCA Trpl. + NAC,0.0
5652,SNCA Trpl. + NAC,0.674955,SNCA Trpl. + NAC,0.0
5653,SNCA Trpl. + NAC,0.640215,SNCA Trpl. + NAC,0.0
5654,SNCA Trpl. + NAC,0.597338,SNCA Trpl. + NAC,0.0
5655,SNCA Trpl. + NAC,0.715644,SNCA Trpl. + NAC,0.0
5656,SNCA Trpl. + NAC,0.685933,SNCA Trpl. + NAC,0.0
5657,SNCA Trpl. + NAC,0.338792,SNCA Trpl. + NAC,0.0
5658,SNCA Trpl. + NAC,0.326126,SNCA Trpl. + NAC,0.0
5659,SNCA Trpl. + NAC,0.441638,SNCA Trpl. + NAC,0.0
5660,SNCA Trpl. + NAC,0.64624,SNCA Trpl. + NAC,0.0
5661,SNCA Trpl. + NAC,0.476041,SNCA Trpl. + NAC,0.0
5662,SNCA Trpl. + NAC,0.347557,SNCA Trpl. + NAC,0.0
5663,SNCA Trpl. + NAC,0.565081,SNCA Trpl. + NAC,0.0
5664,SNCA Trpl. + NAC,0.516065,SNCA Trpl. + NAC,0.0
5665,SNCA Trpl. + NAC,0.559711,SNCA Trpl. + NAC,0.0
5666,SNCA Trpl. + NAC,0.470826,SNCA Trpl. + NAC,0.0
5667,SNCA Trpl. + NAC,0.683944,SNCA Trpl. + NAC,0.0
5668,SNCA Trpl. + NAC,0.799484,SNCA Trpl. + NAC,0.0
5669,SNCA Trpl. + NAC,0.83063,SNCA Trpl. + NAC,0.0
5670,SNCA Trpl. + NAC,0.878184,SNCA Trpl. + NAC,0.0
5671,SNCA Trpl. + NAC,0.78073,SNCA Trpl. + NAC,0.0
5672,SNCA Trpl. + NAC,0.664552,SNCA Trpl. + NAC,0.0
5673,SNCA Trpl. + NAC,0.605901,SNCA Trpl. + NAC,0.0
5674,SNCA Trpl. + NAC,0.289756,SNCA Trpl. + NAC,0.0
5675,SNCA Trpl. + NAC,0.363034,SNCA Trpl. + NAC,0.0
5676,SNCA Trpl. + NAC,0.327901,SNCA Trpl. + NAC,0.0
5677,SNCA Trpl. + NAC,0.196316,SNCA Trpl. + NAC,0.0
5678,SNCA Trpl. + NAC,0.314301,SNCA Trpl. + NAC,0.0
5679,SNCA Trpl. + NAC,0.284898,SNCA Trpl. + NAC,0.0
5680,SNCA Trpl. + NAC,0.503046,SNCA Trpl. + NAC,0.0
5681,SNCA Trpl. + NAC,0.379032,SNCA Trpl. + NAC,0.0
5682,SNCA Trpl. + NAC,0.663485,SNCA Trpl. + NAC,0.0
5683,SNCA Trpl. + NAC,0.472965,SNCA Trpl. + NAC,0.0
5684,SNCA Trpl. + NAC,1.044265,SNCA Trpl. + NAC,0.0
5685,SNCA Trpl. + NAC,1.309195,SNCA Trpl. + NAC,0.0
5686,SNCA Trpl. + NAC,0.935345,SNCA Trpl. + NAC,0.0
5687,SNCA Trpl. + NAC,0.358918,SNCA Trpl. + NAC,0.0
5688,SNCA Trpl. + NAC,0.3807,SNCA Trpl. + NAC,0.0
5689,SNCA Trpl. + NAC,0.551825,SNCA Trpl. + NAC,0.0
5690,SNCA Trpl. + NAC,0.653584,SNCA Trpl. + NAC,0.0
5691,SNCA Trpl. + NAC,0.572609,SNCA Trpl. + NAC,0.0
5692,SNCA Trpl. + NAC,0.366043,SNCA Trpl. + NAC,0.0
5693,SNCA Trpl. + NAC,1.017209,SNCA Trpl. + NAC,0.0
5694,SNCA Trpl. + NAC,0.880539,SNCA Trpl. + NAC,0.0
5695,SNCA Trpl. + NAC,0.773944,SNCA Trpl. + NAC,0.0
5696,SNCA Trpl. + NAC,0.890692,SNCA Trpl. + NAC,0.0
5697,SNCA Trpl. + NAC,0.600816,SNCA Trpl. + NAC,0.0
5698,SNCA Trpl. + NAC,0.01354,SNCA Trpl. + NAC,0.0
