Plate,Well,mahalanobis_from_neg,tags,SC_cat,SC_Batch,SC_name,SC_Target_name,final_conc,Destination Plate Barcode,Nuclei_Number_Living,Cell_Neurites_LengthPerNuclei_MAP2,mahalanobis_from_pos,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
PD-SCD-02,N05,9.505878892,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-05,PD-SCD-02,606,-4.6015725,2.384062135,2.230255,2.2451358,2.5329106,1.5829196,1.1040355,2.5472503,2.0734153,2.40742,1.3272077,0.16574386,2.484345,0.34186652,0.46777916,-6.0056863,-4.42329,-5.9422674,-2.4518397,-0.013360351,0.22764274,-5.4173613,0.14562754,1.4737312,0.015330339,3.0747638,0.07305394,0.018971143,-0.032560054,0.17592038,0.31907254,1.6659834,0.8823793,-0.13953908,1.9187114,-0.15004312,1.0292581,1.8839382,1.6857829,1.9310591,1.8949153,-0.19755603,1.0870875,3.061788,2.9290676,0.45149896,-0.20719354,-6.2711887,-0.94985515,-1.901016,-1.9094951,-0.6314961,1.0459303,0.38673586,-0.38673523,-3.075104
PD-SCD-02,N16,1.32006085,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-07,PD-SCD-02,990,-3.8147075,13.48154023,-0.6957079,-0.7004832,1.9144921,-0.50127804,4.6158624,2.1769722,0.7836064,0.18047242,-2.7546718,0.56425965,1.5752139,8.7020855,0.7545751,0.9298608,7.04587,4.1329193,4.0227346,10.513141,9.112248,3.8939395,11.4217205,8.674305,0.8828177,0.058027375,8.683063,-0.004397782,0.011400921,6.4178247,7.439888,3.1852055,3.0182314,-0.90151423,3.7926142,-1.1288785,3.265173,3.8803513,45.299393,3.9693255,3.8318973,-1.0978045,2.766767,16.750685,16.455547,-0.51334894,0.39172578,-0.2929949,6.8442698,-4.7139726,-4.227554,-0.56688553,-3.0951056,2.5753882,-2.5753877,-3.6073163
PD-SCD-02,E16,7.18724315,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,3.03E-05,PD-SCD-02,684,-3.2872496,4.1551705,-2.0728245,-2.0140362,-0.38304862,-1.1595445,-1.2653254,-1.4388205,-1.050525,-1.0680263,-0.26071408,1.4325548,1.6697723,4.6021357,1.1455547,-4.246645,-2.8032765,-2.6228623,3.6237156,4.130604,3.3913996,2.986834,4.3635697,-0.3162125,0.63546944,3.5164163,3.555332,0.6195299,0.27483866,2.314792,2.7884665,2.031088,1.8663807,-0.513775,2.4027953,-0.65062195,1.9962491,2.4592817,12.259351,2.4427664,2.4329746,-0.674823,1.8594,6.239685,6.166539,1.2093986,0.8293371,-0.7705601,1.45181,-3.9106493,-3.1774573,0.003884562,1.0071635,2.643195,-2.6431944,-1.9756207
PD-SCD-02,H03,0.820685745,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-06,PD-SCD-02,977,-5.428337,14.44394742,-1.425802,-1.4235985,0.7206545,1.3540808,1.2571881,1.8388878,1.9043485,1.8842407,-4.0669084,0.4288798,-2.9775736,9.72267,0.8818666,-1.26539,7.4119844,3.8864968,2.7442403,10.908889,10.482046,4.163412,12.560653,9.604798,1.0103917,-3.7607908,9.661074,0.18772332,0.3010505,10.145937,10.249633,2.9439123,3.2307155,-2.3375547,2.7224097,-1.7610209,2.9763377,2.736501,45.93264,2.9038956,2.7108734,-1.8551477,2.8824403,21.820356,23.283022,-0.7938032,-1.2474532,-2.6529958,10.954748,-2.5521915,-2.3987434,-0.21880388,-2.8482935,1.0263133,-1.0263127,-3.48848
PD-SCD-02,H17,1.263130241,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,2.56E-07,PD-SCD-02,988,-5.065039,11.76468218,-0.4622056,-0.4186874,-0.40834787,-0.50312227,1.6808674,1.2839215,0.1266721,-0.025866304,-2.2015164,1.1373589,-0.39912167,8.591809,1.6924205,-0.76374125,3.9212446,1.2381681,2.2356544,8.351735,8.090943,1.1069926,7.6492186,6.940632,2.128279,-1.8184141,7.7863026,0.33574396,0.44894487,9.009163,8.64795,4.650491,4.566067,-2.654013,5.347439,-2.6013432,5.143672,5.3882666,15.265171,5.4028363,5.3676214,-2.6758244,5.2974467,18.133293,16.53353,-0.7648709,0.6803259,-2.0506644,7.138334,0.40265974,-0.21899731,-0.38068706,-1.4162121,0.002292008,-0.002292691,-3.3433814
PD-SCD-03,N16,4.583243094,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,3.03E-05,PD-SCD-03,567,-0.4672884,8.612430198,2.7724752,2.8141825,-0.52132076,-1.7455418,0.62733054,2.8047423,-0.82242906,-0.65948284,-1.0034207,2.7856266,2.4417555,7.07553,2.7748456,-2.116185,0.23113932,-0.14199585,3.1333358,6.8162827,7.9706216,3.137342,4.445029,6.040444,2.5083086,1.6314703,5.4503155,1.2832379,1.0192904,2.7769177,3.0342917,5.7139907,4.0216136,-1.2780061,6.576543,-0.592747,6.0329494,6.4774485,6.042039,6.634813,6.507345,-0.54587543,5.0559587,5.9517612,5.4290013,0.21713829,3.8759577,0.80224675,7.9521923,-7.508274,-5.6901774,-3.879686,-1.2774925,4.5385146,-4.538512,-2.2984252
PD-SCD-03,M03,1.521454267,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,2.56E-07,PD-SCD-03,951,-1.966779,10.8827705,-3.297925,-3.288879,0.8412062,0.051891435,0.8893861,3.5026572,0.58635044,1.4110339,-2.487889,0.7712994,-0.986164,6.6615534,0.9170993,0.5485059,5.109194,2.3840868,4.957416,10.573693,11.481815,2.9276905,7.1205688,14.939867,1.6129652,-1.7024208,6.477703,0.01729767,0.06538257,13.597461,12.9227915,5.6831145,5.2987933,-1.6971954,5.7684226,-1.3162916,5.9029775,5.8076873,14.39439,5.9861917,5.778114,-1.2508053,4.12256,14.98721,16.240658,-0.8267627,0.84869426,0.95127356,11.307317,0.9963099,1.8754667,0.59977716,-2.8241382,-2.0115945,2.0115936,-1.9352007
PD-SCD-03,D21,3.331765007,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-07,PD-SCD-03,925,-1.892449,8.730859286,-4.601244,-4.617041,0.10759422,-1.9389273,-1.0596743,1.1593256,-1.5663289,-1.3054525,-4.7658257,-0.9684289,2.7067132,5.5740056,-0.7583649,0.9191437,5.0357447,2.9911618,2.8824966,11.5851145,13.677831,6.73539,9.975646,8.142253,-0.71347713,1.4992138,5.406095,-0.19648662,-0.11275117,12.600234,11.756399,-2.7242355,-1.2153428,2.1717606,1.8019744,2.735857,0.6877811,1.9063997,9.735928,1.9586767,1.858453,2.8191416,1.1908393,11.266134,17.308498,-0.93883437,1.1258146,0.22538224,19.456028,-8.269956,-5.3136573,-3.2113996,-1.5803221,1.2345723,-1.2345707,-2.7073197
PD-SCD-03,H10,9.548658645,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-06,PD-SCD-03,580,1.9914738,1.493374639,-0.051913437,-0.09326941,-1.4297714,-0.9983819,0.17103085,-0.20261247,-0.5431274,-0.99343884,-1.2359877,2.6100569,3.7357917,4.4867554,2.7371054,-2.69841,-1.1952287,-0.37823892,1.0313245,2.9373078,3.838457,1.7010413,2.4776812,3.0654352,2.5777402,3.16127,3.9261522,2.7771032,2.7202637,1.1185509,1.3794838,-1.1985418,-1.8398039,1.9715295,-0.2487505,2.556358,-1.3526888,-0.13729979,1.9757515,-0.22178301,-0.17619264,2.6364536,-0.73671395,1.1588898,1.2108563,3.528144,3.314288,0.10478113,5.6013823,-9.387357,-7.1368155,-2.7988105,-1.3209332,3.2280846,-3.228084,-1.431602
PD-SCD-03,H11,4.819802507,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-06,PD-SCD-03,811,-2.2195144,10.23932484,-1.5154662,-1.5088137,1.5032474,1.1259143,0.24328032,3.0716357,0.9104401,2.2880642,-2.4047058,0.21402365,-2.469055,6.8650465,0.31089893,-2.2965744,3.7802553,1.1901675,3.5402598,12.529704,13.222158,3.1571896,8.572484,12.472489,0.6316117,-3.3604786,6.2784905,-0.116201915,-0.06357154,15.440233,15.421136,2.1996,3.8979397,-0.8120382,7.0598273,-0.78168315,7.0934997,6.971635,4.869475,7.0951037,7.001864,-0.74908495,5.765843,13.371507,16.443096,-0.7456523,-0.8080794,-1.4491824,8.334753,0.043646254,1.2281524,0.81947356,-0.08962564,-1.825853,1.8258522,-0.45142016
PD-SCD-03,F05,7.396916014,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-05,PD-SCD-03,654,0.47467715,3.631434833,-0.7536709,-0.6853232,-0.30261874,-2.8717823,0.16464175,0.65006,-1.7491113,-2.2306457,-1.2077695,1.9077736,3.9246492,4.100413,1.7926358,-2.421345,-0.4034464,0.4611759,2.2612605,3.752756,4.403861,3.6052332,3.3667924,1.141123,1.6347284,4.503918,3.6017106,1.9454837,1.6565485,1.6729668,1.679229,1.7245979,-0.4159095,1.6457528,2.2130175,1.6274581,1.5133535,2.2516983,-0.36738208,2.1821227,2.2442567,1.5974277,1.9809948,4.943135,3.7420793,0.63538194,1.1004283,0.7039884,3.5305104,-9.533167,-6.788301,-1.9804428,-0.9863175,3.2926345,-3.2926328,-0.49000847
PD-SCD-04,K15,2.395602759,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-06,PD-SCD-04,824,-2.414772,12.66293876,-3.1279013,-3.1057405,-0.5128049,-0.5678008,1.2455307,1.9311475,-0.44193327,-0.12280508,-3.477415,0.54664093,-2.454623,13.161125,0.83894986,1.6438204,8.267786,6.0433173,4.411286,13.058335,12.202983,5.5591083,14.797644,7.5292783,1.8209969,-2.373491,18.66045,0.66802764,0.88635594,13.395108,14.903691,0.8007174,0.8879408,2.9582112,3.1513684,3.579484,1.8288803,3.166296,16.40552,3.3403726,3.1432796,3.6542993,1.7546144,20.794167,17.123371,-0.67738444,-2.748553,-0.6107437,7.9469414,-4.1535263,-3.4172027,-5.02172,-4.9111624,3.0222716,-3.0222743,-3.328259
PD-SCD-04,K16,3.609566744,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,3.03E-05,PD-SCD-04,723,-1.6990298,8.50515629,-1.1936095,-1.160505,0.63420755,-1.0118774,1.7154701,0.30512166,-0.7664692,-0.9096171,-2.2810128,1.2714701,0.8942766,6.1029096,1.7431858,-2.0021844,0.9551874,-0.42606974,1.9923174,5.9839673,4.4450808,2.9246416,6.396532,1.9313517,1.5284138,0.50567544,8.775852,-0.25602478,-0.32285118,2.5648882,3.9195933,2.5322676,3.912276,-2.0243974,3.354256,-1.6538923,3.5676398,3.3730557,9.549666,3.4646516,3.355548,-1.6989094,3.1717725,8.044551,5.696751,-0.5000576,7.746894,-0.6822401,2.9937701,-14.180687,-13.044961,-10.720829,-2.1012156,3.4734275,-3.4734316,-3.272255
PD-SCD-04,J08,4.156232686,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-07,PD-SCD-04,823,-2.7350662,12.94518391,-1.1996197,-1.1890875,1.8102893,1.8861706,0.32085088,1.4138834,1.7329193,1.7741364,-0.75500554,1.5139166,-0.359522,11.925159,1.8077301,-2.6743684,0.81857085,-1.3368872,3.1663558,11.858426,9.866874,3.058841,11.872281,3.0652637,2.4539056,-0.46595222,16.377888,-0.30856508,-0.16721675,15.022266,17.886839,4.2500405,7.4586263,-3.4807122,6.905268,-2.9521167,6.2806034,6.7741027,7.116368,7.0211067,6.8091736,-3.0359592,5.341971,18.386732,14.389944,-1.0342814,3.7223988,-3.3842158,2.0107536,-0.26553535,-0.53219545,0.5822427,1.642103,0.47677612,-0.47677866,-2.9390647
PD-SCD-04,L09,6.583808403,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,1.03E-05,PD-SCD-04,583,2.11633,4.536721984,-1.3871577,-1.4083914,-0.034081396,0.1327056,4.90019,2.5769773,1.6145124,0.7465651,0.33378902,-0.7480815,3.4449701,2.915055,-0.5095598,-0.97998476,-0.7767937,-1.1742774,0.7976054,2.9416382,3.1559393,0.94651484,3.2267752,3.8399916,-0.4652031,2.8241172,2.682355,0.17586674,0.25232837,0.49038365,0.9403058,-1.6094339,-1.757544,1.5689529,-0.63850886,2.2099516,-1.6354593,-0.5532477,-0.25129217,-0.6623489,-0.5814757,2.1696937,-1.0057935,1.8182529,2.3142989,-0.79397285,1.2955852,-0.061205834,4.473295,-16.535023,-13.575017,-11.255499,-4.3151054,5.4425592,-5.4425654,-5.607077
PD-SCD-04,D10,4.598621275,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,5.13E-06,PD-SCD-04,702,2.2584913,6.851960831,-0.10907645,-0.12571779,-0.5676918,-0.12932372,1.285035,-0.6019346,0.002715926,-0.5738359,-1.799231,0.16388172,3.8011603,8.0012665,0.23809634,-1.097216,-0.6249367,0.8919432,0.61448675,7.33034,7.449726,2.7577782,7.5998077,4.2345896,0.13752618,4.5850368,8.10867,-0.14119309,0.03786038,2.3983455,4.6249323,-0.09295072,0.29304862,0.42650822,1.8128979,1.3098799,0.4711298,1.8391578,8.168031,1.9012516,1.8212041,1.2199336,0.52765596,5.2466455,4.920278,0.04070348,3.274849,1.0485169,5.071053,-29.369555,-20.97812,-17.783556,-2.8886766,7.611095,-7.611101,-6.494991
PD-SCD-04,C05,2.822959803,Mut;Tyrphostin 9 ,S2895,S2895-01,Tyrphostin 9 ,PDGFR#EGFR,2.56E-07,PD-SCD-04,886,-2.3114588,12.51783348,-3.0378876,-3.0098717,0.8941849,1.1236265,3.8287115,0.22675383,2.4549952,0.6767616,-4.937499,-0.9832635,-0.77139103,11.430016,-0.6744933,0.6351205,4.565468,3.7403362,0.7113188,12.6269245,12.331283,4.2226562,14.725498,7.203791,-0.1703571,-0.7877803,15.1648,-0.28694916,-0.10180297,15.879266,16.206356,0.005105867,2.0942647,-0.71651834,2.8057506,-0.41732693,1.7279845,2.8909738,3.2829862,2.8462741,2.8608592,-0.47628728,2.2626622,15.600649,15.245505,-1.1327114,4.4598503,-0.85807943,10.746605,-7.797051,-4.6649623,-2.5629563,-2.9246616,0.98715687,-0.9871608,-0.30963296
PD-SCD-01,J16,23.75333931,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,3.03E-05,PD-SCD-01,94,18.830761,28.85578133,1.950266,1.8657718,-1.5458508,-0.7848034,-5.411329,-4.617325,-2.6584477,-2.1830866,-6.517622,2.1677566,-7.815972,22.908388,5.028446,31.94859,73.86699,67.21527,17.629044,30.690615,14.13376,58.383995,85.028656,17.726364,2.8091693,-8.115962,122.70862,4.2229333,11.1712675,-0.81754297,-0.47935876,-11.722556,-12.387576,28.172878,-5.7508864,14.632826,-5.790888,-5.557879,-1.6729666,-5.8121333,-5.6251125,13.914384,-3.1054158,-10.448661,-8.112452,0.46581778,-6.7308455,-12.814313,-2.9972935,-80.57948,-72.48494,-61.607635,-24.145155,10.674232,-10.674224,-21.042257
PD-SCD-01,K06,3.793688707,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,5.13E-06,PD-SCD-01,779,1.9563264,11.87574038,0.4279701,0.42489156,2.3162029,3.6860287,2.3337667,2.333032,4.8885355,4.643211,-2.4621289,-0.034838773,-2.0534604,9.540491,0.17868237,3.567489,11.73647,6.832084,2.878212,8.342526,7.99559,3.1027281,6.5082536,14.168882,0.39681464,-0.4251235,7.4663777,-0.81898504,-0.9095034,5.4635425,5.9139104,3.3045936,3.618149,-2.5305367,3.150034,-2.179199,3.020997,3.0800984,7.147669,3.2270458,3.0957644,-2.2549834,3.0411668,11.350428,12.213442,-0.4271896,-3.6420903,1.3638277,8.631907,-4.4935093,-4.606857,-0.8123732,-6.561935,4.0245886,-4.0245857,-0.45879754
PD-SCD-01,M07,4.130976946,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,2.56E-07,PD-SCD-01,870,-0.9459513,8.413752627,-0.36630073,-0.3704952,1.4748124,-0.37337613,3.1707945,2.703267,0.48855534,0.40074944,-0.96751034,0.03542952,1.528438,5.5650816,0.30627722,-0.61121047,4.309918,1.7179029,1.9926388,6.121632,4.8526,2.7579098,5.280764,5.812476,0.4134539,0.15390462,5.9992824,-0.6097998,-0.6384175,5.0402064,6.0216837,2.2991033,3.1612868,-2.0125089,3.7378852,-1.596778,3.3808904,3.8332605,14.133167,3.8731456,3.7872455,-1.6270933,2.8664026,9.005057,9.211057,-0.5977616,2.325434,-1.1178584,2.9221282,-1.6643245,-1.0748678,0.644501,-2.5630589,-0.26647022,0.26647004,-1.3830962
PD-SCD-01,M09,5.158704147,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,5.13E-07,PD-SCD-01,1045,-2.3557785,7.464508708,-0.026890403,-0.04381602,2.2922714,2.4176953,3.032679,2.713283,3.792648,3.4587352,-1.753255,-0.027738456,-1.1186692,3.9280024,0.114344604,-0.13694678,2.7937558,-1.1164978,0.88701993,4.747716,3.6730025,0.4047532,4.134284,6.373938,0.25036073,-1.2396542,4.363277,-0.7739755,-0.8397028,3.6172354,4.476371,1.3621292,2.6955414,-1.6245967,2.3667338,-1.4278461,2.0630715,2.3866782,2.6153638,2.3905494,2.376825,-1.4394227,1.8395689,6.7306905,7.581393,-0.44616222,-1.0404088,-2.0692978,2.8659341,-1.3227534,-1.4952389,2.2181354,-2.3327467,0.004944876,-0.004945548,-1.9067218
PD-SCD-01,C19,0.446110547,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,1.03E-06,PD-SCD-01,811,-1.5958817,13.38370645,1.1411995,1.0967065,2.7378747,-0.815522,1.8159531,1.7561848,-0.49286848,-0.3696362,-3.3609009,-0.20573185,6.8857226,10.838797,0.08517287,-0.47935078,8.008388,7.328502,0.07882221,9.134882,9.257253,7.097553,9.2057,7.0447197,-0.15646538,5.7863126,9.7013855,-1.0401888,-1.0813617,6.377897,6.239187,1.9852303,3.324489,-1.940846,1.7590083,-1.9512911,2.3438864,1.7952204,22.995424,1.9831601,1.7605757,-2.0036676,2.1592588,11.102539,12.56718,-0.32550788,5.2559047,-0.68450665,8.758436,-10.307384,-8.414676,-1.7833205,-2.704363,3.711257,-3.7112544,-2.6967955
PD-SCD-01,G11,11.53345226,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,1.03E-05,PD-SCD-01,208,14.212448,14.55446685,7.1637864,7.1885138,0.8262656,0.99217093,-3.0139592,-1.7962844,-0.5905317,-0.006423961,1.8894732,1.0344236,0.78448135,13.684883,1.4852642,3.303793,3.4863045,10.830667,8.0481825,9.444336,9.513177,8.219579,7.0232086,5.607809,1.7167399,3.434828,10.349658,-0.21583514,-0.4154239,6.5208616,8.187048,7.0212073,10.071703,-11.323611,6.6569896,-10.941693,7.006552,6.682453,6.554483,6.738388,6.6700153,-11.372597,7.4371433,4.3507247,4.436378,-0.35792094,-0.63033116,3.2974424,3.867897,-17.002466,-12.502287,-5.680468,-2.247552,6.5237913,-6.523788,-5.5271754
PD-SCD-02,K05,10.08428741,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,5.13E-06,PD-SCD-02,519,12.71931,6.083081574,1.2411096,1.3089129,2.8410804,3.0367832,-0.26158154,-0.21757732,2.7528567,2.508124,0.15933442,0.9093516,1.4766693,5.526568,1.0841007,6.430357,1.8869777,2.5987964,5.015051,4.026127,5.079888,0.6870947,3.3380399,6.2426243,1.077147,6.580665,3.3810341,-0.43796253,-0.4680829,1.1372437,0.679032,5.720961,3.8222892,-2.5722866,3.8496857,-3.1891685,3.9026086,3.8095913,-2.5862951,3.8365629,3.8221958,-3.503207,4.555776,2.9605129,1.2994082,0.44981754,-1.1029555,0.7301609,5.2260156,-7.693026,-7.140181,-3.353713,-2.4385262,4.8200183,-4.8200192,-3.5024805
PD-SCD-02,I10,4.307258609,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,5.13E-07,PD-SCD-02,1046,-4.004361,12.7610383,-0.30142483,-0.24443954,1.3097138,0.99037594,1.4369351,1.2834023,1.5918102,1.394635,-1.5721095,0.77411133,-0.655476,11.329229,0.943931,-0.6551258,3.877379,0.7913293,2.4309096,13.118783,11.677784,1.6006681,11.940062,8.531631,0.9003449,-1.4905058,9.064527,0.25288013,0.23543485,10.207418,10.917814,3.27847,3.5009856,-1.6859457,5.493701,-1.4842387,4.5098057,5.5679874,39.043766,5.6498823,5.528403,-1.5261984,4.526909,18.181208,19.624023,0.33007565,0.056485552,-3.4750881,8.4110565,-2.8597677,-2.126003,-0.94727814,-0.8315389,1.6109674,-1.6109668,-0.90175086
PD-SCD-02,L06,1.370565808,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,2.56E-07,PD-SCD-02,1011,-5.7992,12.77931851,0.97987086,1.0642606,-0.5020034,-1.7007275,1.1356751,1.6194652,-1.1896126,-1.1192163,-1.6210477,1.7894828,2.4360044,9.922114,2.1111367,-1.736526,4.2109876,1.4743955,1.5499617,9.7331705,8.526405,1.3709565,8.526475,8.603042,2.6502497,0.23036304,9.157454,0.54250073,0.60806036,5.829446,6.2834496,6.699081,5.036907,-2.6936677,6.616585,-3.0733848,6.566418,6.631831,0.91541207,6.6174917,6.6266956,-3.20237,6.8020144,17.866486,15.481321,0.20647882,1.415173,-4.111037,7.9170704,-3.70715,-3.8704703,-1.2547134,-2.1635513,2.0841458,-2.0841465,-2.883227
PD-SCD-02,L09,2.533629385,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,1.03E-06,PD-SCD-02,792,2.9067042,15.05653893,-0.49194145,-0.46564317,1.4201845,-0.44083673,3.2126226,1.5974922,0.5302964,0.10872349,-2.5274875,1.1160122,1.7035843,13.407837,1.2677221,5.0141344,11.178629,9.224337,9.366486,14.884885,13.348226,9.933003,16.987995,8.536434,1.5315045,0.7240875,13.62378,0.04474176,-0.031872995,9.215701,9.646338,5.5633993,4.8180246,-3.0030205,5.8156734,-2.911813,5.197248,5.9008894,18.476795,5.8874636,5.866181,-2.9899096,5.1469703,20.423637,18.999453,0.01961136,-0.055633157,4.799584,8.5696125,-1.9657884,-1.8077906,-0.3749791,-2.9090395,2.509759,-2.5097592,0.8504127
PD-SCD-02,M05,37.42966289,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,3.03E-05,PD-SCD-02,55,105.34267,47.60301551,2.5373168,2.4723527,-1.2390879,0.20413439,-3.0174534,-4.009805,-0.57264835,-0.8133261,-9.217749,0.32987258,-7.4952016,21.513552,0.96932465,120.37164,157.86195,161.82214,80.41102,45.565525,23.9938,226.67651,118.031494,10.761436,-2.283161,-9.054447,62.536453,0.8107146,0.3093467,1.6847993,-0.76152533,-12.759113,-12.750871,21.655977,-6.5923886,16.74373,-5.4852057,-6.7201834,-4.34844,-6.603458,-6.680474,16.172218,-2.0691137,-10.61349,-7.622632,0.89613897,-3.952793,-25.523071,-4.1311173,-77.18094,-66.32116,-7.859895,-13.097836,11.726567,-11.726568,-16.072027
PD-SCD-02,F08,12.46584365,Mut;UNC2025,S7576,S7576-01,UNC2025,TAM Receptor#FLT3,1.03E-05,PD-SCD-02,172,22.84787,18.64908809,9.6256895,9.973689,-1.0779613,0.6515015,-1.0849836,-2.3042414,0.36416444,-0.084245175,5.162451,6.4055867,2.9281425,23.798508,7.1896467,6.3626056,4.209862,10.428097,11.121677,14.898072,14.730397,12.389636,14.424452,7.3232703,5.7448263,10.8234215,18.703089,4.161531,3.8095312,6.836881,8.185363,10.167176,9.627781,-9.789655,11.246254,-9.665706,9.740513,11.201208,20.383982,11.33281,11.210308,-10.127192,11.730367,7.548059,3.7176113,7.6944985,1.1059659,-0.9565627,3.4218798,-24.753653,-23.500217,-6.3335795,-3.3422956,8.512083,-8.512084,-8.350471
